GEO.id	GEO.id2	GEO.display-label	NAICS.id	YEAR.id	ESTAB
0400000US01	1	Alabama	62	2012	10305
0400000US01	1	Alabama	621	2012	7282
0400000US01	1	Alabama	6211	2012	3060
0400000US01	1	Alabama	62111	2012	3060
0400000US01	1	Alabama	621111	2012	2948
0400000US01	1	Alabama	621112	2012	112
0400000US01	1	Alabama	6212	2012	1492
0400000US01	1	Alabama	62121	2012	1492
0400000US01	1	Alabama	621210	2012	1492
0400000US01	1	Alabama	6213	2012	1471
0400000US01	1	Alabama	62131	2012	401
0400000US01	1	Alabama	621310	2012	401
0400000US01	1	Alabama	62132	2012	343
0400000US01	1	Alabama	621320	2012	343
0400000US01	1	Alabama	62133	2012	138
0400000US01	1	Alabama	621330	2012	138
0400000US01	1	Alabama	62134	2012	386
0400000US01	1	Alabama	621340	2012	386
0400000US01	1	Alabama	6213401	2012	56
0400000US01	1	Alabama	6213402	2012	330
0400000US01	1	Alabama	62139	2012	203
0400000US01	1	Alabama	621391	2012	90
0400000US01	1	Alabama	621399	2012	113
0400000US01	1	Alabama	6214	2012	497
0400000US01	1	Alabama	62141	2012	24
0400000US01	1	Alabama	621410	2012	24
0400000US01	1	Alabama	62142	2012	104
0400000US01	1	Alabama	621420	2012	104
0400000US01	1	Alabama	62149	2012	369
0400000US01	1	Alabama	621492	2012	147
0400000US01	1	Alabama	621493	2012	63
0400000US01	1	Alabama	621498	2012	159
0400000US01	1	Alabama	6215	2012	204
0400000US01	1	Alabama	62151	2012	204
0400000US01	1	Alabama	621511	2012	115
0400000US01	1	Alabama	621512	2012	89
0400000US01	1	Alabama	6216	2012	384
0400000US01	1	Alabama	62161	2012	384
0400000US01	1	Alabama	621610	2012	384
0400000US01	1	Alabama	6219	2012	174
0400000US01	1	Alabama	62191	2012	108
0400000US01	1	Alabama	621910	2012	108
0400000US01	1	Alabama	62199	2012	66
0400000US01	1	Alabama	621991	2012	23
0400000US01	1	Alabama	621999	2012	43
0400000US01	1	Alabama	622	2012	127
0400000US01	1	Alabama	6221	2012	102
0400000US01	1	Alabama	62211	2012	102
0400000US01	1	Alabama	622110	2012	102
0400000US01	1	Alabama	6221101	2012	39
0400000US01	1	Alabama	6221102	2012	63
0400000US01	1	Alabama	6222	2012	10
0400000US01	1	Alabama	62221	2012	10
0400000US01	1	Alabama	622210	2012	10
0400000US01	1	Alabama	6222101	2012	6
0400000US01	1	Alabama	6222102	2012	4
0400000US01	1	Alabama	6223	2012	15
0400000US01	1	Alabama	62231	2012	15
0400000US01	1	Alabama	622310	2012	15
0400000US01	1	Alabama	623	2012	893
0400000US01	1	Alabama	6231	2012	216
0400000US01	1	Alabama	62311	2012	216
0400000US01	1	Alabama	623110	2012	216
0400000US01	1	Alabama	6232	2012	386
0400000US01	1	Alabama	62321	2012	313
0400000US01	1	Alabama	623210	2012	313
0400000US01	1	Alabama	62322	2012	73
0400000US01	1	Alabama	623220	2012	73
0400000US01	1	Alabama	6233	2012	204
0400000US01	1	Alabama	62331	2012	204
0400000US01	1	Alabama	623311	2012	58
0400000US01	1	Alabama	623312	2012	146
0400000US01	1	Alabama	6239	2012	87
0400000US01	1	Alabama	62399	2012	87
0400000US01	1	Alabama	623990	2012	87
0400000US01	1	Alabama	624	2012	2003
0400000US01	1	Alabama	6241	2012	737
0400000US01	1	Alabama	62411	2012	134
0400000US01	1	Alabama	624110	2012	134
0400000US01	1	Alabama	62412	2012	233
0400000US01	1	Alabama	624120	2012	233
0400000US01	1	Alabama	62419	2012	370
0400000US01	1	Alabama	624190	2012	370
0400000US01	1	Alabama	6242	2012	180
0400000US01	1	Alabama	62421	2012	42
0400000US01	1	Alabama	624210	2012	42
0400000US01	1	Alabama	62422	2012	111
0400000US01	1	Alabama	624221	2012	54
0400000US01	1	Alabama	624229	2012	57
0400000US01	1	Alabama	62423	2012	27
0400000US01	1	Alabama	624230	2012	27
0400000US01	1	Alabama	6243	2012	59
0400000US01	1	Alabama	62431	2012	59
0400000US01	1	Alabama	624310	2012	59
0400000US01	1	Alabama	6244	2012	1027
0400000US01	1	Alabama	62441	2012	1027
0400000US01	1	Alabama	624410	2012	1027
0400000US02	2	Alaska	62	2012	2432
0400000US02	2	Alaska	621	2012	1535
0400000US02	2	Alaska	6211	2012	522
0400000US02	2	Alaska	62111	2012	522
0400000US02	2	Alaska	621111	2012	505
0400000US02	2	Alaska	621112	2012	17
0400000US02	2	Alaska	6212	2012	311
0400000US02	2	Alaska	62121	2012	311
0400000US02	2	Alaska	621210	2012	311
0400000US02	2	Alaska	6213	2012	450
0400000US02	2	Alaska	62131	2012	144
0400000US02	2	Alaska	621310	2012	144
0400000US02	2	Alaska	62132	2012	55
0400000US02	2	Alaska	621320	2012	55
0400000US02	2	Alaska	62133	2012	48
0400000US02	2	Alaska	621330	2012	48
0400000US02	2	Alaska	62134	2012	117
0400000US02	2	Alaska	621340	2012	117
0400000US02	2	Alaska	6213401	2012	22
0400000US02	2	Alaska	6213402	2012	95
0400000US02	2	Alaska	62139	2012	86
0400000US02	2	Alaska	621391	2012	10
0400000US02	2	Alaska	621399	2012	76
0400000US02	2	Alaska	6214	2012	144
0400000US02	2	Alaska	62141	2012	12
0400000US02	2	Alaska	621410	2012	12
0400000US02	2	Alaska	62142	2012	29
0400000US02	2	Alaska	621420	2012	29
0400000US02	2	Alaska	62149	2012	103
0400000US02	2	Alaska	621492	2012	7
0400000US02	2	Alaska	621493	2012	13
0400000US02	2	Alaska	621498	2012	83
0400000US02	2	Alaska	6215	2012	36
0400000US02	2	Alaska	62151	2012	36
0400000US02	2	Alaska	621511	2012	15
0400000US02	2	Alaska	621512	2012	21
0400000US02	2	Alaska	6216	2012	37
0400000US02	2	Alaska	62161	2012	37
0400000US02	2	Alaska	621610	2012	37
0400000US02	2	Alaska	6219	2012	35
0400000US02	2	Alaska	62191	2012	15
0400000US02	2	Alaska	621910	2012	15
0400000US02	2	Alaska	62199	2012	20
0400000US02	2	Alaska	621991	2012	3
0400000US02	2	Alaska	621999	2012	17
0400000US02	2	Alaska	622	2012	28
0400000US02	2	Alaska	6221	2012	24
0400000US02	2	Alaska	62211	2012	24
0400000US02	2	Alaska	622110	2012	24
0400000US02	2	Alaska	6221101	2012	8
0400000US02	2	Alaska	6221102	2012	16
0400000US02	2	Alaska	6222	2012	2
0400000US02	2	Alaska	62221	2012	2
0400000US02	2	Alaska	622210	2012	2
0400000US02	2	Alaska	6222101	2012	1
0400000US02	2	Alaska	6222102	2012	1
0400000US02	2	Alaska	6223	2012	2
0400000US02	2	Alaska	62231	2012	2
0400000US02	2	Alaska	622310	2012	2
0400000US02	2	Alaska	623	2012	369
0400000US02	2	Alaska	6231	2012	5
0400000US02	2	Alaska	62311	2012	5
0400000US02	2	Alaska	623110	2012	5
0400000US02	2	Alaska	6232	2012	131
0400000US02	2	Alaska	62321	2012	101
0400000US02	2	Alaska	623210	2012	101
0400000US02	2	Alaska	62322	2012	30
0400000US02	2	Alaska	623220	2012	30
0400000US02	2	Alaska	6233	2012	172
0400000US02	2	Alaska	62331	2012	172
0400000US02	2	Alaska	623311	2012	26
0400000US02	2	Alaska	623312	2012	146
0400000US02	2	Alaska	6239	2012	61
