GEO.id	GEO.id2	GEO.display-label	NAICS.id	YEAR.id	ESTAB
0400000US01	1	Alabama	81	2012	6087
0400000US01	1	Alabama	811	2012	2802
0400000US01	1	Alabama	8111	2012	2018
0400000US01	1	Alabama	81111	2012	1043
0400000US01	1	Alabama	811111	2012	866
0400000US01	1	Alabama	811112	2012	28
0400000US01	1	Alabama	811113	2012	94
0400000US01	1	Alabama	811118	2012	55
0400000US01	1	Alabama	8111181	2012	3
0400000US01	1	Alabama	8111182	2012	23
0400000US01	1	Alabama	8111183	2012	9
0400000US01	1	Alabama	8111184	2012	16
0400000US01	1	Alabama	8111189	2012	4
0400000US01	1	Alabama	81112	2012	609
0400000US01	1	Alabama	811121	2012	521
0400000US01	1	Alabama	8111211	2012	493
0400000US01	1	Alabama	8111212	2012	3
0400000US01	1	Alabama	8111213	2012	25
0400000US01	1	Alabama	811122	2012	88
0400000US01	1	Alabama	81119	2012	366
0400000US01	1	Alabama	811191	2012	175
0400000US01	1	Alabama	811192	2012	162
0400000US01	1	Alabama	811198	2012	29
0400000US01	1	Alabama	8112	2012	164
0400000US01	1	Alabama	81121	2012	164
0400000US01	1	Alabama	811211	2012	28
0400000US01	1	Alabama	811212	2012	59
0400000US01	1	Alabama	811213	2012	21
0400000US01	1	Alabama	811219	2012	56
0400000US01	1	Alabama	8113	2012	366
0400000US01	1	Alabama	81131	2012	366
0400000US01	1	Alabama	811310	2012	366
0400000US01	1	Alabama	8114	2012	254
0400000US01	1	Alabama	81141	2012	79
0400000US01	1	Alabama	811411	2012	35
0400000US01	1	Alabama	811412	2012	44
0400000US01	1	Alabama	81142	2012	44
0400000US01	1	Alabama	811420	2012	44
0400000US01	1	Alabama	81143	2012	9
0400000US01	1	Alabama	811430	2012	9
0400000US01	1	Alabama	81149	2012	122
0400000US01	1	Alabama	811490	2012	122
0400000US01	1	Alabama	8114901	2012	12
0400000US01	1	Alabama	8114902	2012	50
0400000US01	1	Alabama	8114904	2012	34
0400000US01	1	Alabama	8114909	2012	26
0400000US01	1	Alabama	812	2012	2207
0400000US01	1	Alabama	8121	2012	1113
0400000US01	1	Alabama	81211	2012	899
0400000US01	1	Alabama	812111	2012	42
0400000US01	1	Alabama	812112	2012	771
0400000US01	1	Alabama	812113	2012	86
0400000US01	1	Alabama	81219	2012	214
0400000US01	1	Alabama	812191	2012	54
0400000US01	1	Alabama	812199	2012	160
0400000US01	1	Alabama	8122	2012	357
0400000US01	1	Alabama	81221	2012	280
0400000US01	1	Alabama	812210	2012	280
0400000US01	1	Alabama	8122101	2012	277
0400000US01	1	Alabama	8122104	2012	3
0400000US01	1	Alabama	81222	2012	77
0400000US01	1	Alabama	812220	2012	77
0400000US01	1	Alabama	8123	2012	440
0400000US01	1	Alabama	81231	2012	80
0400000US01	1	Alabama	812310	2012	80
0400000US01	1	Alabama	8123101	2012	7
0400000US01	1	Alabama	8123102	2012	73
0400000US01	1	Alabama	81232	2012	321
0400000US01	1	Alabama	812320	2012	321
0400000US01	1	Alabama	8123201	2012	36
0400000US01	1	Alabama	8123202	2012	236
0400000US01	1	Alabama	8123203	2012	48
0400000US01	1	Alabama	8123204	2012	1
0400000US01	1	Alabama	81233	2012	39
0400000US01	1	Alabama	812331	2012	15
0400000US01	1	Alabama	812332	2012	24
0400000US01	1	Alabama	8129	2012	297
0400000US01	1	Alabama	81291	2012	127
0400000US01	1	Alabama	812910	2012	127
0400000US01	1	Alabama	81292	2012	4
0400000US01	1	Alabama	812921	2012	3
0400000US01	1	Alabama	812922	2012	1
0400000US01	1	Alabama	81293	2012	63
0400000US01	1	Alabama	812930	2012	63
0400000US01	1	Alabama	81299	2012	103
0400000US01	1	Alabama	812990	2012	103
0400000US01	1	Alabama	8129901	2012	45
0400000US01	1	Alabama	8129902	2012	2
0400000US01	1	Alabama	8129903	2012	4
0400000US01	1	Alabama	8129909	2012	52
0400000US01	1	Alabama	813	2012	1078
0400000US01	1	Alabama	8132	2012	211
0400000US01	1	Alabama	81321	2012	211
0400000US01	1	Alabama	813211	2012	112
0400000US01	1	Alabama	813212	2012	58
0400000US01	1	Alabama	813219	2012	41
0400000US01	1	Alabama	8133	2012	176
0400000US01	1	Alabama	81331	2012	176
0400000US01	1	Alabama	813311	2012	31
0400000US01	1	Alabama	813312	2012	75
0400000US01	1	Alabama	813319	2012	70
0400000US01	1	Alabama	8134	2012	291
0400000US01	1	Alabama	81341	2012	291
0400000US01	1	Alabama	813410	2012	291
0400000US01	1	Alabama	8134103	2012	94
0400000US01	1	Alabama	8134104	2012	197
0400000US01	1	Alabama	8139	2012	400
0400000US01	1	Alabama	81391	2012	221
0400000US01	1	Alabama	813910	2012	221
0400000US01	1	Alabama	81392	2012	84
0400000US01	1	Alabama	813920	2012	84
0400000US01	1	Alabama	81399	2012	95
0400000US01	1	Alabama	813990	2012	95
0400000US02	2	Alaska	81	2012	1355
0400000US02	2	Alaska	811	2012	492
0400000US02	2	Alaska	8111	2012	323
0400000US02	2	Alaska	81111	2012	196
0400000US02	2	Alaska	811111	2012	178
0400000US02	2	Alaska	811113	2012	11
0400000US02	2	Alaska	811118	2012	7
0400000US02	2	Alaska	8111182	2012	3
0400000US02	2	Alaska	8111183	2012	4
0400000US02	2	Alaska	81112	2012	81
0400000US02	2	Alaska	811121	2012	58
0400000US02	2	Alaska	8111211	2012	57
0400000US02	2	Alaska	8111213	2012	1
0400000US02	2	Alaska	811122	2012	23
0400000US02	2	Alaska	81119	2012	46
0400000US02	2	Alaska	811191	2012	14
0400000US02	2	Alaska	811192	2012	27
0400000US02	2	Alaska	811198	2012	5
0400000US02	2	Alaska	8112	2012	33
0400000US02	2	Alaska	81121	2012	33
0400000US02	2	Alaska	811211	2012	2
0400000US02	2	Alaska	811212	2012	16
0400000US02	2	Alaska	811213	2012	5
0400000US02	2	Alaska	811219	2012	10
0400000US02	2	Alaska	8113	2012	68
0400000US02	2	Alaska	81131	2012	68
0400000US02	2	Alaska	811310	2012	68
0400000US02	2	Alaska	8114	2012	68
0400000US02	2	Alaska	81141	2012	22
0400000US02	2	Alaska	811411	2012	5
0400000US02	2	Alaska	811412	2012	17
0400000US02	2	Alaska	81142	2012	4
0400000US02	2	Alaska	811420	2012	4
0400000US02	2	Alaska	81149	2012	42
0400000US02	2	Alaska	811490	2012	42
0400000US02	2	Alaska	8114901	2012	4
0400000US02	2	Alaska	8114902	2012	28
0400000US02	2	Alaska	8114904	2012	4
