GEO.id	GEO.id2	GEO.display-label	NAICS.id	YEAR.id	ESTAB
0400000US01	1	Alabama	42	2012	5408
0400000US01	1	Alabama	423	2012	3536
0400000US01	1	Alabama	4231	2012	441
0400000US01	1	Alabama	42311	2012	141
0400000US01	1	Alabama	423110	2012	141
0400000US01	1	Alabama	4231101	2012	64
0400000US01	1	Alabama	4231102	2012	2
0400000US01	1	Alabama	4231103	2012	10
0400000US01	1	Alabama	4231104	2012	9
0400000US01	1	Alabama	4231105	2012	56
0400000US01	1	Alabama	42312	2012	205
0400000US01	1	Alabama	423120	2012	205
0400000US01	1	Alabama	4231201	2012	52
0400000US01	1	Alabama	4231202	2012	144
0400000US01	1	Alabama	4231203	2012	9
0400000US01	1	Alabama	42313	2012	60
0400000US01	1	Alabama	423130	2012	60
0400000US01	1	Alabama	42314	2012	35
0400000US01	1	Alabama	423140	2012	35
0400000US01	1	Alabama	4232	2012	106
0400000US01	1	Alabama	42321	2012	56
0400000US01	1	Alabama	423210	2012	56
0400000US01	1	Alabama	4232101	2012	30
0400000US01	1	Alabama	4232102	2012	26
0400000US01	1	Alabama	42322	2012	50
0400000US01	1	Alabama	423220	2012	50
0400000US01	1	Alabama	4232201	2012	1
0400000US01	1	Alabama	4232202	2012	3
0400000US01	1	Alabama	4232203	2012	31
0400000US01	1	Alabama	4232204	2012	15
0400000US01	1	Alabama	4233	2012	338
0400000US01	1	Alabama	42331	2012	157
0400000US01	1	Alabama	423310	2012	157
0400000US01	1	Alabama	4233101	2012	48
0400000US01	1	Alabama	4233102	2012	33
0400000US01	1	Alabama	4233103	2012	76
0400000US01	1	Alabama	42332	2012	57
0400000US01	1	Alabama	423320	2012	57
0400000US01	1	Alabama	4233201	2012	22
0400000US01	1	Alabama	4233202	2012	30
0400000US01	1	Alabama	4233203	2012	5
0400000US01	1	Alabama	42333	2012	64
0400000US01	1	Alabama	423330	2012	64
0400000US01	1	Alabama	42339	2012	60
0400000US01	1	Alabama	423390	2012	60
0400000US01	1	Alabama	4233901	2012	9
0400000US01	1	Alabama	4233902	2012	51
0400000US01	1	Alabama	4234	2012	384
0400000US01	1	Alabama	42341	2012	8
0400000US01	1	Alabama	423410	2012	8
0400000US01	1	Alabama	42342	2012	123
0400000US01	1	Alabama	423420	2012	123
0400000US01	1	Alabama	42343	2012	69
0400000US01	1	Alabama	423430	2012	69
0400000US01	1	Alabama	4234301	2012	58
0400000US01	1	Alabama	42343011	2012	14
0400000US01	1	Alabama	42343012	2012	44
0400000US01	1	Alabama	4234302	2012	11
0400000US01	1	Alabama	42344	2012	43
0400000US01	1	Alabama	423440	2012	43
0400000US01	1	Alabama	4234401	2012	26
0400000US01	1	Alabama	4234402	2012	17
0400000US01	1	Alabama	42345	2012	111
0400000US01	1	Alabama	423450	2012	111
0400000US01	1	Alabama	4234501	2012	98
0400000US01	1	Alabama	4234502	2012	13
0400000US01	1	Alabama	42346	2012	11
0400000US01	1	Alabama	423460	2012	11
0400000US01	1	Alabama	42349	2012	19
0400000US01	1	Alabama	423490	2012	19
0400000US01	1	Alabama	4234901	2012	7
0400000US01	1	Alabama	4234902	2012	12
0400000US01	1	Alabama	4235	2012	212
0400000US01	1	Alabama	42351	2012	195
0400000US01	1	Alabama	423510	2012	195
0400000US01	1	Alabama	4235101	2012	170
0400000US01	1	Alabama	42351011	2012	108
0400000US01	1	Alabama	42351012	2012	62
0400000US01	1	Alabama	4235102	2012	25
0400000US01	1	Alabama	42351021	2012	15
0400000US01	1	Alabama	42351022	2012	10
0400000US01	1	Alabama	42352	2012	17
0400000US01	1	Alabama	423520	2012	17
0400000US01	1	Alabama	4235201	2012	11
0400000US01	1	Alabama	4235202	2012	6
0400000US01	1	Alabama	4236	2012	371
0400000US01	1	Alabama	42361	2012	212
0400000US01	1	Alabama	423610	2012	212
0400000US01	1	Alabama	42362	2012	26
0400000US01	1	Alabama	423620	2012	26
0400000US01	1	Alabama	42369	2012	133
0400000US01	1	Alabama	423690	2012	133
0400000US01	1	Alabama	4236901	2012	69
0400000US01	1	Alabama	4236902	2012	64
0400000US01	1	Alabama	4237	2012	296
0400000US01	1	Alabama	42371	2012	88
0400000US01	1	Alabama	423710	2012	88
0400000US01	1	Alabama	42372	2012	69
0400000US01	1	Alabama	423720	2012	69
0400000US01	1	Alabama	42373	2012	119
0400000US01	1	Alabama	423730	2012	119
0400000US01	1	Alabama	42374	2012	20
0400000US01	1	Alabama	423740	2012	20
0400000US01	1	Alabama	4238	2012	936
0400000US01	1	Alabama	42381	2012	94
0400000US01	1	Alabama	423810	2012	94
0400000US01	1	Alabama	42382	2012	130
0400000US01	1	Alabama	423820	2012	130
0400000US01	1	Alabama	4238201	2012	89
0400000US01	1	Alabama	4238202	2012	33
0400000US01	1	Alabama	4238203	2012	8
0400000US01	1	Alabama	42383	2012	465
0400000US01	1	Alabama	423830	2012	465
0400000US01	1	Alabama	4238301	2012	9
0400000US01	1	Alabama	4238302	2012	48
0400000US01	1	Alabama	42383021	2012	25
0400000US01	1	Alabama	42383022	2012	23
0400000US01	1	Alabama	4238303	2012	240
0400000US01	1	Alabama	4238304	2012	45
0400000US01	1	Alabama	4238305	2012	54
0400000US01	1	Alabama	4238306	2012	15
0400000US01	1	Alabama	4238307	2012	54
0400000US01	1	Alabama	42384	2012	152
0400000US01	1	Alabama	423840	2012	152
0400000US01	1	Alabama	4238401	2012	18
0400000US01	1	Alabama	4238402	2012	9
0400000US01	1	Alabama	4238403	2012	27
0400000US01	1	Alabama	4238404	2012	14
0400000US01	1	Alabama	4238405	2012	37
0400000US01	1	Alabama	4238406	2012	47
0400000US01	1	Alabama	42385	2012	67
0400000US01	1	Alabama	423850	2012	67
0400000US01	1	Alabama	4238501	2012	24
0400000US01	1	Alabama	4238502	2012	20
0400000US01	1	Alabama	4238503	2012	5
0400000US01	1	Alabama	4238504	2012	18
0400000US01	1	Alabama	42386	2012	28
0400000US01	1	Alabama	423860	2012	28
0400000US01	1	Alabama	4238601	2012	16
0400000US01	1	Alabama	4238602	2012	8
0400000US01	1	Alabama	4238603	2012	4
0400000US01	1	Alabama	4239	2012	452
0400000US01	1	Alabama	42391	2012	73
0400000US01	1	Alabama	423910	2012	73
0400000US01	1	Alabama	42392	2012	8
0400000US01	1	Alabama	423920	2012	8
0400000US01	1	Alabama	42393	2012	200
0400000US01	1	Alabama	423930	2012	200
0400000US01	1	Alabama	4239301	2012	117
0400000US01	1	Alabama	42393011	2012	77
0400000US01	1	Alabama	42393012	2012	40
0400000US01	1	Alabama	4239302	2012	18
0400000US01	1	Alabama	4239303	2012	65
0400000US01	1	Alabama	42394	2012	31
0400000US01	1	Alabama	423940	2012	31
0400000US01	1	Alabama	4239401	2012	25
0400000US01	1	Alabama	4239402	2012	6
0400000US01	1	Alabama	42399	2012	140
0400000US01	1	Alabama	423990	2012	140
