GEO.id	GEO.id2	GEO.display-label	NAICS.id	YEAR.id	ESTAB
0400000US01	1	Alabama	48-49(104)	2012	2836
0400000US01	1	Alabama	481	2012	48
0400000US01	1	Alabama	4811	2012	24
0400000US01	1	Alabama	48111	2012	24
0400000US01	1	Alabama	481111	2012	21
0400000US01	1	Alabama	481112	2012	3
0400000US01	1	Alabama	4812	2012	24
0400000US01	1	Alabama	48121	2012	24
0400000US01	1	Alabama	481211	2012	19
0400000US01	1	Alabama	481219	2012	5
0400000US01	1	Alabama	483	2012	23
0400000US01	1	Alabama	4831	2012	11
0400000US01	1	Alabama	48311	2012	11
0400000US01	1	Alabama	483111	2012	7
0400000US01	1	Alabama	483113	2012	3
0400000US01	1	Alabama	483114	2012	1
0400000US01	1	Alabama	4832	2012	12
0400000US01	1	Alabama	48321	2012	12
0400000US01	1	Alabama	483211	2012	8
0400000US01	1	Alabama	4832111	2012	3
0400000US01	1	Alabama	4832112	2012	5
0400000US01	1	Alabama	483212	2012	4
0400000US01	1	Alabama	4832121	2012	1
0400000US01	1	Alabama	4832122	2012	3
0400000US01	1	Alabama	484	2012	1700
0400000US01	1	Alabama	4841	2012	983
0400000US01	1	Alabama	48411	2012	294
0400000US01	1	Alabama	484110	2012	294
0400000US01	1	Alabama	4841101	2012	219
0400000US01	1	Alabama	4841102	2012	64
0400000US01	1	Alabama	4841103	2012	7
0400000US01	1	Alabama	4841104	2012	4
0400000US01	1	Alabama	48412	2012	689
0400000US01	1	Alabama	484121	2012	575
0400000US01	1	Alabama	484122	2012	114
0400000US01	1	Alabama	4842	2012	717
0400000US01	1	Alabama	48421	2012	79
0400000US01	1	Alabama	484210	2012	79
0400000US01	1	Alabama	4842101	2012	31
0400000US01	1	Alabama	4842102	2012	41
0400000US01	1	Alabama	4842103	2012	7
0400000US01	1	Alabama	48422	2012	473
0400000US01	1	Alabama	484220	2012	473
0400000US01	1	Alabama	4842201	2012	29
0400000US01	1	Alabama	4842202	2012	156
0400000US01	1	Alabama	4842203	2012	229
0400000US01	1	Alabama	4842204	2012	57
0400000US01	1	Alabama	4842205	2012	2
0400000US01	1	Alabama	48423	2012	165
0400000US01	1	Alabama	484230	2012	165
0400000US01	1	Alabama	4842301	2012	39
0400000US01	1	Alabama	4842302	2012	41
0400000US01	1	Alabama	4842303	2012	85
0400000US01	1	Alabama	485	2012	91
0400000US01	1	Alabama	4851	2012	3
0400000US01	1	Alabama	48511	2012	3
0400000US01	1	Alabama	485113	2012	3
0400000US01	1	Alabama	4852	2012	3
0400000US01	1	Alabama	48521	2012	3
0400000US01	1	Alabama	485210	2012	3
0400000US01	1	Alabama	4853	2012	30
0400000US01	1	Alabama	48531	2012	16
0400000US01	1	Alabama	485310	2012	16
0400000US01	1	Alabama	48532	2012	14
0400000US01	1	Alabama	485320	2012	14
0400000US01	1	Alabama	4854	2012	12
0400000US01	1	Alabama	48541	2012	12
0400000US01	1	Alabama	485410	2012	12
0400000US01	1	Alabama	4855	2012	22
0400000US01	1	Alabama	48551	2012	22
0400000US01	1	Alabama	485510	2012	22
0400000US01	1	Alabama	4859	2012	21
0400000US01	1	Alabama	48599	2012	21
0400000US01	1	Alabama	485991	2012	12
0400000US01	1	Alabama	485999	2012	9
0400000US01	1	Alabama	4859991	2012	6
0400000US01	1	Alabama	4859992	2012	3
0400000US01	1	Alabama	486	2012	61
0400000US01	1	Alabama	4861	2012	10
0400000US01	1	Alabama	48611	2012	10
0400000US01	1	Alabama	486110	2012	10
0400000US01	1	Alabama	4862	2012	45
0400000US01	1	Alabama	48621	2012	45
0400000US01	1	Alabama	486210	2012	45
0400000US01	1	Alabama	4869	2012	6
0400000US01	1	Alabama	48691	2012	6
0400000US01	1	Alabama	486910	2012	6
0400000US01	1	Alabama	487	2012	31
0400000US01	1	Alabama	4871	2012	1
0400000US01	1	Alabama	48711	2012	1
0400000US01	1	Alabama	487110	2012	1
0400000US01	1	Alabama	4872	2012	30
0400000US01	1	Alabama	48721	2012	30
0400000US01	1	Alabama	487210	2012	30
0400000US01	1	Alabama	4872101	2012	8
0400000US01	1	Alabama	4872102	2012	22
0400000US01	1	Alabama	488	2012	496
0400000US01	1	Alabama	4881	2012	85
0400000US01	1	Alabama	48811	2012	36
0400000US01	1	Alabama	488111	2012	2
0400000US01	1	Alabama	488119	2012	34
0400000US01	1	Alabama	48819	2012	49
0400000US01	1	Alabama	488190	2012	49
0400000US01	1	Alabama	4882	2012	36
0400000US01	1	Alabama	48821	2012	36
0400000US01	1	Alabama	488210	2012	36
0400000US01	1	Alabama	4883	2012	45
0400000US01	1	Alabama	48831	2012	2
0400000US01	1	Alabama	488310	2012	2
0400000US01	1	Alabama	48832	2012	13
0400000US01	1	Alabama	488320	2012	13
0400000US01	1	Alabama	48833	2012	16
0400000US01	1	Alabama	488330	2012	16
0400000US01	1	Alabama	48839	2012	14
0400000US01	1	Alabama	488390	2012	14
0400000US01	1	Alabama	4884	2012	148
0400000US01	1	Alabama	48841	2012	106
0400000US01	1	Alabama	488410	2012	106
0400000US01	1	Alabama	48849	2012	42
0400000US01	1	Alabama	488490	2012	42
0400000US01	1	Alabama	4885	2012	175
0400000US01	1	Alabama	48851	2012	175
0400000US01	1	Alabama	488510	2012	175
0400000US01	1	Alabama	4885101	2012	36
0400000US01	1	Alabama	4885102	2012	139
0400000US01	1	Alabama	4889	2012	7
0400000US01	1	Alabama	48899	2012	7
0400000US01	1	Alabama	488991	2012	7
0400000US01	1	Alabama	492	2012	168
0400000US01	1	Alabama	4921	2012	138
0400000US01	1	Alabama	49211	2012	138
0400000US01	1	Alabama	492110	2012	138
0400000US01	1	Alabama	4921101	2012	116
0400000US01	1	Alabama	4921102	2012	22
0400000US01	1	Alabama	4922	2012	30
0400000US01	1	Alabama	49221	2012	30
0400000US01	1	Alabama	492210	2012	30
0400000US01	1	Alabama	493	2012	218
0400000US01	1	Alabama	4931	2012	218
0400000US01	1	Alabama	49311	2012	156
0400000US01	1	Alabama	493110	2012	156
0400000US01	1	Alabama	49312	2012	17
0400000US01	1	Alabama	493120	2012	17
0400000US01	1	Alabama	49313	2012	9
0400000US01	1	Alabama	493130	2012	9
0400000US01	1	Alabama	49319	2012	36
0400000US01	1	Alabama	493190	2012	36
0400000US01	1	Alabama	4931901	2012	4
0400000US01	1	Alabama	4931902	2012	32
0400000US02	2	Alaska	48-49(104)	2012	1091
0400000US02	2	Alaska	481	2012	198
0400000US02	2	Alaska	4811	2012	98
0400000US02	2	Alaska	48111	2012	98
0400000US02	2	Alaska	481111	2012	72
0400000US02	2	Alaska	481112	2012	26
0400000US02	2	Alaska	4812	2012	100
0400000US02	2	Alaska	48121	2012	100
0400000US02	2	Alaska	481211	2012	86
0400000US02	2	Alaska	481212	2012	4
0400000US02	2	Alaska	481219	2012	10
0400000US02	2	Alaska	483	2012	69
0400000US02	2	Alaska	4831	2012	53
0400000US02	2	Alaska	48311	2012	53
0400000US02	2	Alaska	483111	2012	2
0400000US02	2	Alaska	483112	2012	1
0400000US02	2	Alaska	483113	2012	48
0400000US02	2	Alaska	483114	2012	2
0400000US02	2	Alaska	4832	2012	16
0400000US02	2	Alaska	48321	2012	16
0400000US02	2	Alaska	483211	2012	8
0400000US02	2	Alaska	4832111	2012	8
0400000US02	2	Alaska	483212	2012	8
0400000US02	2	Alaska	4832121	2012	2
0400000US02	2	Alaska	4832122	2012	6
0400000US02	2	Alaska	484	2012	222
0400000US02	2	Alaska	4841	2012	109
